Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/FedsEducation/status/779086217728106496,2016-09-22T22:33:23.000Z,"MHFed backstage for Fellowship at Salon North , Manchester.@cityandguilds@HJi_Matthew@DefactoSalons@fellowshiphair",Unknown,Unknown,Unknown,Unknown,,"@FedsEducation, @cityandguilds, @DefactoSalons, @fellowshiphair",,mention_2016
https://x.com/CVQO/status/763656758619414528,2016-08-11T08:42:13.000Z,Bursaries still available for@ArmyCadetsUKvolunteers for CVQO led@cityandguildsqualshttp://cvqo.org/qualifications/qualifications-for-adults/acfa-bursary/…,Unknown,Unknown,Unknown,Unknown,,"@CVQO, @ArmyCadetsUK, @cityandguilds",https://t.co/IKQVqvf2AR,mention_2016
https://x.com/ColegSirGar/status/801049262482145280,2016-11-22T13:06:41.000Z,Very proud to have won the UK@AoC_infoBeacon Award award for Staff Development sponsored by@cityandguilds@jonculshaw#outstanding,Unknown,Unknown,Unknown,Unknown,#outstanding,"@ColegSirGar, @AoC_info, @cityandguilds, @jonculshaw",,mention_2016
https://x.com/Hadlow_Apps/status/787003015895056384,2016-10-14T18:51:55.000Z,Superb news for@Hadlow_College#Kent#Trailblazer#greenkeeping@BIGGALtd@cityandguilds,Unknown,Unknown,Unknown,Unknown,"#Kent, #Trailblazer, #greenkeeping","@Hadlow_Apps, @Hadlow_College, @BIGGALtd, @cityandguilds",,mention_2016
https://x.com/FENews/status/753483634200510464,2016-07-14T06:57:52.000Z,Skills Plan: is it a flash in the pan or lasting vocational reform?https://fenews.co.uk/featured-article/skills-plan-is-it-a-flash-in-the-pan-or-lasting-vocational-reform-12292…@cityandguilds,Unknown,Unknown,Unknown,Unknown,,"@FENews, @cityandguilds",https://t.co/8V6z3SfLAv,mention_2016
https://x.com/cityandguilds/status/809787719723393025,2016-12-16T15:50:12.000Z,"More ""camera-shy""@cityandguildsstaff, wearing their festive jumpers for#NationalChristmasJumperDay.",Unknown,Unknown,Unknown,Unknown,#NationalChristmasJumperDay,"@cityandguilds, @cityandguilds",,mention_2016
https://x.com/FEWeek/status/793464431913136129,2016-11-01T14:47:17.000Z,The standard of end-point assessment must be really high and it's essential that it's independent says Richard Guy@cityandguilds#ac2016,Unknown,Unknown,Unknown,Unknown,#ac2016,"@FEWeek, @cityandguilds",,mention_2016
https://x.com/FEWeek/status/793463307168522240,2016-11-01T14:42:48.000Z,Richard Guy@cityandguildstakes the stand to speak on standards and end-point assessment#ac2016,Unknown,Unknown,Unknown,Unknown,#ac2016,"@FEWeek, @cityandguilds",,mention_2016
https://x.com/bfastmet/status/785870596768931840,2016-10-11T15:52:05.000Z,Congrats to student Eamonn Magill on winning the Northern Ireland@cityandguildsApprentice#Barberof the Year!http://bit.ly/2dIqF1L,Unknown,Unknown,Unknown,Unknown,#Barber,"@bfastmet, @cityandguilds",https://t.co/SNrgUqC4EZ,mention_2016
https://x.com/Cambriajoinery/status/781532586258665473,2016-09-29T16:34:23.000Z,Practice jig nearing completion. @colegcambria@CITB_Wales@cityandguilds,Unknown,Unknown,Unknown,Unknown,,"@Cambriajoinery, @CITB_Wales, @cityandguilds",,mention_2016
